,candidate,run,makespan,tardiness,makespan_reward,tardiness_reward
141,|DeepMARL_AS (8 rules) Prioritized (GDT)_model_2,_1_1,4365.809,25863.6328125,0.3598918914794922,0.22889937718060815
142,|DeepMARL_AS (8 rules) Prioritized (GDT)_model_2,_1_25,4367.984,25598.26953125,0.2165547013282776,0.06364621817820607
143,|DeepMARL_AS (8 rules) Prioritized (GDT)_model_2,_1_69,4369.7275,39599.33203125,0.35916075110435486,0.0
144,|DeepMARL_AS (8 rules) Prioritized (GDT)_model_2,_1_65,4372.843,26840.994140625,0.23368249833583832,0.1878295446235398
145,|DeepMARL_AS (8 rules) Prioritized (GDT)_model_2,_1_2,4392.938,72978.7109375,0.4384767413139343,0.0
146,|DeepMARL_AS (8 rules) Prioritized (GDT)_model_2,_1_75,4401.4023,26638.376953125,0.3722938001155853,0.19598101381536515
147,|DeepMARL_AS (8 rules) Prioritized (GDT)_model_2,_1_23,4412.259,24398.68359375,0.2617708146572113,0.22352123654093833
148,|DeepMARL_AS (8 rules) Prioritized (GDT)_model_2,_1_43,4417.429,54068.48828125,0.14340390264987946,0.0
149,|DeepMARL_AS (8 rules) Prioritized (GDT)_model_2,_1_8,4423.4917,39520.78515625,0.22274087369441986,0.15900181979837216
150,|DeepMARL_AS (8 rules) Prioritized (GDT)_model_2,_1_93,4447.2627,33101.09375,0.0,0.3688688619284699
151,|DeepMARL_AS (8 rules) Prioritized (GDT)_model_2,_1_97,4457.55,26869.0703125,0.3878430128097534,0.11503928724752265
152,|DeepMARL_AS (8 rules) Prioritized (GDT)_model_2,_1_11,4489.2646,31987.337890625,0.3540187478065491,0.0
153,|DeepMARL_AS (8 rules) Prioritized (GDT)_model_2,_1_22,4507.491,49547.58984375,0.39036718010902405,0.19126067089468526
154,|DeepMARL_AS (8 rules) Prioritized (GDT)_model_2,_1_39,4508.787,38577.03515625,0.19821839034557343,0.2307897774574365
155,|DeepMARL_AS (8 rules) Prioritized (GDT)_model_2,_1_83,4515.9126,26982.09765625,0.2395089864730835,0.1268616453996813
156,|DeepMARL_AS (8 rules) Prioritized (GDT)_model_2,_1_86,4532.0776,28401.30859375,0.1794651746749878,0.0
157,|DeepMARL_AS (8 rules) Prioritized (GDT)_model_2,_1_90,4532.2275,33896.43359375,0.38468194007873535,0.2826869800237337
158,|DeepMARL_AS (8 rules) Prioritized (GDT)_model_2,_1_13,4536.3613,38150.34765625,0.0,0.13946042906089964
159,|DeepMARL_AS (8 rules) Prioritized (GDT)_model_2,_1_34,4559.6245,15483.283203125,0.3503129482269287,0.27266609782865386
160,|DeepMARL_AS (8 rules) Prioritized (GDT)_model_2,_1_99,4566.9956,26082.046875,0.174326092004776,0.35109958846818257
161,|DeepMARL_AS (8 rules) Prioritized (GDT)_model_2,_1_37,4570.5566,59458.97265625,0.45501503348350525,0.0
162,|DeepMARL_AS (8 rules) Prioritized (GDT)_model_2,_1_17,4583.0674,48791.328125,0.17364276945590973,0.09806609714927127
163,|DeepMARL_AS (8 rules) Prioritized (GDT)_model_2,_1_82,4594.4043,40709.13671875,0.15097832679748535,0.10151928209236477
164,|DeepMARL_AS (8 rules) Prioritized (GDT)_model_2,_1_55,4599.441,19915.609375,0.2378886640071869,0.35141169773219394
165,|DeepMARL_AS (8 rules) Prioritized (GDT)_model_2,_1_74,4605.1997,37747.87109375,0.30809780955314636,0.2317061863747221
166,|DeepMARL_AS (8 rules) Prioritized (GDT)_model_2,_1_85,4607.4814,48411.27734375,0.8533971905708313,0.03109323162857022
167,|DeepMARL_AS (8 rules) Prioritized (GDT)_model_2,_1_53,4607.9307,24861.025390625,0.23608195781707764,0.28619801641771647
168,|DeepMARL_AS (8 rules) Prioritized (GDT)_model_2,_1_94,4618.179,47385.953125,,0.0
169,|DeepMARL_AS (8 rules) Prioritized (GDT)_model_2,_1_50,4630.8687,52017.7109375,0.1655549854040146,0.08482063351316023
170,|DeepMARL_AS (8 rules) Prioritized (GDT)_model_2,_1_88,4642.213,29865.0859375,0.2290603369474411,0.24467727425750382
171,|DeepMARL_AS (8 rules) Prioritized (GDT)_model_2,_1_80,4642.923,33243.28125,0.21741166710853577,0.10096287223583865
172,|DeepMARL_AS (8 rules) Prioritized (GDT)_model_2,_1_72,4652.6934,46710.5390625,0.21132583916187286,0.1702286900449026
173,|DeepMARL_AS (8 rules) Prioritized (GDT)_model_2,_1_63,4653.754,30260.1484375,0.26699820160865784,0.23984869100229939
174,|DeepMARL_AS (8 rules) Prioritized (GDT)_model_2,_1_70,4656.4004,20403.68359375,0.33351603150367737,0.0
175,|DeepMARL_AS (8 rules) Prioritized (GDT)_model_2,_1_79,4659.751,32276.3046875,0.3892209827899933,0.019681980845518626
176,|DeepMARL_AS (8 rules) Prioritized (GDT)_model_2,_1_91,4675.135,22800.73828125,0.4050753712654114,0.25316837216860216
177,|DeepMARL_AS (8 rules) Prioritized (GDT)_model_2,_1_59,4682.115,17880.638671875,0.3083801567554474,0.3391242447358776
178,|DeepMARL_AS (8 rules) Prioritized (GDT)_model_2,_1_7,4687.658,27431.521484375,0.13550664484500885,0.11377496433208241
179,|DeepMARL_AS (8 rules) Prioritized (GDT)_model_2,_1_42,4698.9937,47328.671875,0.34309515357017517,0.0
180,|DeepMARL_AS (8 rules) Prioritized (GDT)_model_2,_1_47,4715.872,29383.76171875,0.2533608376979828,0.34583943594809086
181,|DeepMARL_AS (8 rules) Prioritized (GDT)_model_2,_1_27,4725.524,33184.7109375,0.047045495361089706,0.0
182,|DeepMARL_AS (8 rules) Prioritized (GDT)_model_2,_1_33,4739.8784,55996.29296875,0.49416032433509827,0.0
183,|DeepMARL_AS (8 rules) Prioritized (GDT)_model_2,_1_24,4743.692,29473.56640625,0.18683478236198425,0.07566664922800154
184,|DeepMARL_AS (8 rules) Prioritized (GDT)_model_2,_1_98,4771.0527,30176.53515625,0.3224034905433655,0.21177685121241685
185,|DeepMARL_AS (8 rules) Prioritized (GDT)_model_2,_1_81,4774.917,27247.70703125,0.30234503746032715,0.2960970942156131
186,|DeepMARL_AS (8 rules) Prioritized (GDT)_model_2,_1_71,4775.8213,51679.29296875,0.22727490961551666,0.1319092059766967
187,|DeepMARL_AS (8 rules) Prioritized (GDT)_model_2,_1_5,4804.396,47539.08984375,0.0,0.1979069899709936
188,|DeepMARL_AS (8 rules) Prioritized (GDT)_model_2,_1_66,4831.212,45073.40234375,0.0,0.19746803601848623
189,|DeepMARL_AS (8 rules) Prioritized (GDT)_model_2,_1_36,4853.496,41454.37109375,0.3262760043144226,0.13038955610055855
190,|DeepMARL_AS (8 rules) Prioritized (GDT)_model_2,_1_30,4903.3438,32736.421875,0.30954158306121826,0.19405226514360932
191,|DeepMARL_AS (8 rules) Prioritized (GDT)_model_2,_1_26,4910.3516,35922.65234375,0.39126476645469666,0.22577135748473554
192,|DeepMARL_AS (8 rules) Prioritized (GDT)_model_2,_1_21,4911.9033,32838.1953125,0.00792586337774992,0.0
193,|DeepMARL_AS (8 rules) Prioritized (GDT)_model_2,_1_73,4968.913,32794.13671875,0.13795968890190125,0.0
194,|DeepMARL_AS (8 rules) Prioritized (GDT)_model_2,_1_62,4971.8833,34764.9375,0.41193893551826477,0.3302567744963123
195,|DeepMARL_AS (8 rules) Prioritized (GDT)_model_2,_1_60,5006.106,25963.88671875,0.21613527834415436,0.13122346043230784
196,|DeepMARL_AS (8 rules) Prioritized (GDT)_model_2,_1_64,5110.0674,17770.80859375,0.35115212202072144,0.2860905575930496
197,|DeepMARL_AS (8 rules) Prioritized (GDT)_model_2,_1_76,5113.238,27133.986328125,0.3522404730319977,0.17511037076329672
198,|DeepMARL_AS (8 rules) Prioritized (GDT)_model_2,_1_4,5113.723,37739.421875,0.1810905933380127,0.032215094969289496
199,|DeepMARL_AS (8 rules) Prioritized (GDT)_model_2,_1_49,5163.0166,26352.107421875,0.2763361930847168,0.0
200,|DeepMARL_AS (Beefy)_model_7,_1_61,3942.6821,32068.283203125,0.32998862862586975,0.18735851414005258
201,|DeepMARL_AS (Beefy)_model_7,_1_9,3987.3071,47204.5234375,0.16213352978229523,0.22304767130874933
202,|DeepMARL_AS (Beefy)_model_7,_1_40,4036.8274,56246.84375,0.33684855699539185,0.12615763261313437
203,|DeepMARL_AS (Beefy)_model_7,_1_3,4073.7402,29116.876953125,0.26596254110336304,0.0
204,|DeepMARL_AS (Beefy)_model_7,_1_43,4087.9487,45749.8046875,0.5231490135192871,0.18444308742776439
205,|DeepMARL_AS (Beefy)_model_7,_1_48,4088.249,59038.875,0.33208727836608887,0.0
206,|DeepMARL_AS (Beefy)_model_7,_1_89,4099.0967,38322.00390625,0.19836734235286713,0.0
207,|DeepMARL_AS (Beefy)_model_7,_1_35,4107.2017,61321.21875,0.3759573698043823,0.18747132784343098
208,|DeepMARL_AS (Beefy)_model_7,_1_31,4130.8145,33816.0703125,0.22962386906147003,0.12363863256508514
209,|DeepMARL_AS (Beefy)_model_7,_1_12,4130.9917,39543.78125,0.3152806758880615,0.1419455320808551
210,|DeepMARL_AS (Beefy)_model_7,_1_29,4147.127,46852.85546875,0.2885541617870331,0.0
211,|DeepMARL_AS (Beefy)_model_7,_1_54,4161.8047,28825.123046875,0.17373360693454742,0.14114416913418285
212,|DeepMARL_AS (Beefy)_model_7,_1_51,4165.37,56599.46484375,0.2483176589012146,0.0
213,|DeepMARL_AS (Beefy)_model_7,_1_10,4179.0938,60239.7578125,0.0,0.15605181390840617
214,|DeepMARL_AS (Beefy)_model_7,_1_77,4193.1694,42239.96875,0.22017711400985718,0.0
215,|DeepMARL_AS (Beefy)_model_7,_1_19,4236.956,31305.005859375,0.23685795068740845,0.18918221459779
216,|DeepMARL_AS (Beefy)_model_7,_1_95,4247.3066,41328.41796875,0.21159492433071136,0.06091802485986647
217,|DeepMARL_AS (Beefy)_model_7,_1_87,4258.328,57615.5625,0.12953607738018036,0.0
218,|DeepMARL_AS (Beefy)_model_7,_1_32,4258.8545,61407.57421875,0.2996625602245331,0.09668094233346489
219,|DeepMARL_AS (Beefy)_model_7,_1_57,4262.9863,23075.359375,0.030043484643101692,0.17956226566602101
220,|DeepMARL_AS (Beefy)_model_7,_1_45,4265.83,30947.396484375,0.2325584441423416,0.09013600788237636
