,candidate,run,makespan,tardiness,makespan_reward,tardiness_reward
116,|Deep MARL-AS (GDT)_model_1,_1_87,4271.328,52144.49609375,0.0,0.371286862291286
117,|Deep MARL-AS (GDT)_model_1,_1_14,4281.9214,50171.73046875,0.2878839671611786,0.26964884306542536
118,|Deep MARL-AS (GDT)_model_1,_1_95,4288.4355,38940.328125,0.248808354139328,0.5089591779085836
119,|Deep MARL-AS (GDT)_model_1,_1_56,4293.497,29463.505859375,0.2967841923236847,0.3476774592978652
120,|Deep MARL-AS (GDT)_model_1,_1_54,4302.141,32775.6171875,0.0,0.23034858149470458
121,|Deep MARL-AS (GDT)_model_1,_1_25,4313.799,25277.2109375,0.5299133062362671,0.3181505418671322
122,|Deep MARL-AS (GDT)_model_1,_1_100,4319.6914,22493.408203125,0.3129747211933136,0.31923687559436276
123,|Deep MARL-AS (GDT)_model_1,_1_19,4320.1553,32986.140625,0.0,0.3654097374036812
124,|Deep MARL-AS (GDT)_model_1,_1_96,4345.3433,45648.63671875,0.20583774149417877,0.2738070463557155
125,|Deep MARL-AS (GDT)_model_1,_1_15,4349.7466,54831.5703125,0.24403910338878632,0.32942662506824666
126,|Deep MARL-AS (GDT)_model_1,_1_35,4361.0693,64480.59765625,0.0,0.2828355336037732
127,|Deep MARL-AS (GDT)_model_1,_1_92,4361.8403,43475.10546875,0.0,0.2910640790892178
128,|Deep MARL-AS (GDT)_model_1,_1_67,4370.6733,40822.890625,0.0,0.3355948881474974
129,|Deep MARL-AS (GDT)_model_1,_1_66,4374.575,42855.03125,0.2790657579898834,0.4419643802927848
130,|Deep MARL-AS (GDT)_model_1,_1_45,4380.9424,30427.146484375,0.0,0.35906088213984744
131,|Deep MARL-AS (GDT)_model_1,_1_58,4384.3926,21469.751953125,0.18348778784275055,0.6117076074957337
132,|Deep MARL-AS (GDT)_model_1,_1_20,4385.9824,21668.35546875,0.0,0.4031434728113288
133,|Deep MARL-AS (GDT)_model_1,_1_2,4391.938,59938.60546875,0.34583327174186707,0.6263354880121836
134,|Deep MARL-AS (GDT)_model_1,_1_7,4403.0234,25943.37890625,0.7806037068367004,0.5266726514857907
135,|Deep MARL-AS (GDT)_model_1,_1_44,4412.8574,49883.8359375,0.0,0.0
136,|Deep MARL-AS (GDT)_model_1,_1_93,4419.67,38876.23828125,0.46756258606910706,0.20677193946681618
137,|Deep MARL-AS (GDT)_model_1,_1_65,4422.308,28165.80078125,0.0,0.385391519632445
138,|Deep MARL-AS (GDT)_model_1,_1_43,4430.511,47026.109375,0.0,0.2903740844883911
139,|Deep MARL-AS (GDT)_model_1,_1_46,4442.075,26438.83203125,0.0,0.02986281791673757
140,|Deep MARL-AS (GDT)_model_1,_1_75,4457.0664,28943.310546875,0.0,0.2630506928295967
141,|Deep MARL-AS (GDT)_model_1,_1_13,4459.5254,39581.1015625,0.34103792905807495,0.5055926926461752
142,|Deep MARL-AS (GDT)_model_1,_1_78,4472.7285,43850.7265625,0.0,0.4617074939064308
143,|Deep MARL-AS (GDT)_model_1,_1_97,4478.001,30344.91796875,0.2321031391620636,0.0
144,|Deep MARL-AS (GDT)_model_1,_1_8,4481.0347,38430.1953125,0.0,0.5867925744622889
145,|Deep MARL-AS (GDT)_model_1,_1_18,4484.935,40177.921875,0.0,0.310682651573519
146,|Deep MARL-AS (GDT)_model_1,_1_84,4512.4873,43896.62890625,0.7939109206199646,0.5286108219824875
147,|Deep MARL-AS (GDT)_model_1,_1_39,4518.0254,41665.4375,0.5059160590171814,0.373570688601401
148,|Deep MARL-AS (GDT)_model_1,_1_23,4529.259,25966.96875,0.0,0.33465227953596
149,|Deep MARL-AS (GDT)_model_1,_1_52,4530.372,35634.78125,0.0,0.15457224244508275
150,|Deep MARL-AS (GDT)_model_1,_1_80,4531.132,32798.68359375,0.5738950967788696,0.418193567632746
151,|Deep MARL-AS (GDT)_model_1,_1_99,4542.4746,30289.70703125,0.39158743619918823,0.4100013034038481
152,|Deep MARL-AS (GDT)_model_1,_1_42,4548.494,40594.640625,0.45528721809387207,0.5314398936218383
153,|Deep MARL-AS (GDT)_model_1,_1_86,4557.394,24049.994140625,0.0,0.4657704225680555
154,|Deep MARL-AS (GDT)_model_1,_1_32,4573.1553,59665.58203125,0.0,0.38495003234316877
155,|Deep MARL-AS (GDT)_model_1,_1_71,4589.094,47845.86328125,0.6570994853973389,0.6177663745810726
156,|Deep MARL-AS (GDT)_model_1,_1_82,4613.6694,37414.96484375,0.0,0.8091424985749767
157,|Deep MARL-AS (GDT)_model_1,_1_94,4618.179,42803.83203125,,0.3725083360834784
158,|Deep MARL-AS (GDT)_model_1,_1_17,4618.2783,46408.04296875,0.0,0.5695868621824036
159,|Deep MARL-AS (GDT)_model_1,_1_11,4624.966,29421.7421875,0.0,0.12564524541399016
160,|Deep MARL-AS (GDT)_model_1,_1_83,4641.2505,24582.314453125,0.0,0.39868592450272117
161,|Deep MARL-AS (GDT)_model_1,_1_24,4641.339,27359.05859375,0.7804933190345764,0.367411819121808
162,|Deep MARL-AS (GDT)_model_1,_1_53,4641.624,32036.62109375,0.0,0.06930821146137231
163,|Deep MARL-AS (GDT)_model_1,_1_70,4659.501,17342.53515625,0.24506402015686035,0.45472398612824205
164,|Deep MARL-AS (GDT)_model_1,_1_50,4662.5723,49735.17578125,0.11306817829608917,0.2592166133592917
165,|Deep MARL-AS (GDT)_model_1,_1_5,4670.0093,50937.80859375,0.10150324553251266,0.34210580391930506
166,|Deep MARL-AS (GDT)_model_1,_1_55,4680.959,22599.53515625,0.0,0.3783100403615659
167,|Deep MARL-AS (GDT)_model_1,_1_88,4692.7812,39024.5234375,0.08858863264322281,0.1686655199563234
168,|Deep MARL-AS (GDT)_model_1,_1_1,4696.3633,29665.40234375,0.0,0.36727154646594373
169,|Deep MARL-AS (GDT)_model_1,_1_72,4701.749,47533.875,0.02365080825984478,0.4731178208423545
170,|Deep MARL-AS (GDT)_model_1,_1_79,4705.457,30670.341796875,0.38859814405441284,0.3148271980320171
171,|Deep MARL-AS (GDT)_model_1,_1_63,4725.6245,34592.07421875,0.0,0.25673828369395735
172,|Deep MARL-AS (GDT)_model_1,_1_16,4737.549,36471.16796875,0.0,0.2169825582975485
173,|Deep MARL-AS (GDT)_model_1,_1_38,4769.431,39813.0,0.0,0.29500845960170313
174,|Deep MARL-AS (GDT)_model_1,_1_27,4778.524,35449.94921875,0.0,0.00832215726047011
175,|Deep MARL-AS (GDT)_model_1,_1_47,4783.7007,35634.62890625,0.0,0.1995674616151294
176,|Deep MARL-AS (GDT)_model_1,_1_41,4785.4834,52501.00390625,0.0,0.20709259587957776
177,|Deep MARL-AS (GDT)_model_1,_1_69,4800.074,34228.98828125,0.0,0.44411019418550035
178,|Deep MARL-AS (GDT)_model_1,_1_21,4815.8228,33457.921875,0.7161571383476257,0.19077385638223832
179,|Deep MARL-AS (GDT)_model_1,_1_81,4815.9424,34204.203125,0.3422693908214569,0.3099648351351819
180,|Deep MARL-AS (GDT)_model_1,_1_90,4821.973,40855.296875,0.0,0.23268230414666236
181,|Deep MARL-AS (GDT)_model_1,_1_85,4824.585,42484.6015625,0.0,0.5379796519200054
182,|Deep MARL-AS (GDT)_model_1,_1_34,4847.1787,17961.23046875,0.0,0.34066876733526424
183,|Deep MARL-AS (GDT)_model_1,_1_74,4858.1484,43223.62890625,0.0,0.25383630902874565
