,candidate,run,makespan,tardiness,makespan_reward,tardiness_reward
160,CRSPTSchedulingRule_CTRoutingRule,_1_178,3907.4097,35626.0546875,0.11777363717556,0.11506477388631647
161,CRSPTSchedulingRule_CTRoutingRule,_1_41,4745.7153,26906.1640625,0.08402729034423828,0.12400458660167266
162,CRSPTSchedulingRule_CTRoutingRule,_1_147,4323.494,37525.7578125,0.04622785374522209,0.09910418175299832
163,CRSPTSchedulingRule_CTRoutingRule,_1_79,5436.642,29256.734375,0.1016855537891388,0.10892800676198344
164,CRSPTSchedulingRule_CTRoutingRule,_1_140,4744.1963,16183.6953125,0.07597927004098892,0.10206345379531365
165,CRSPTSchedulingRule_CTRoutingRule,_1_46,4667.455,30060.447265625,0.1485237181186676,0.11195478621721835
166,CRSPTSchedulingRule_CTRoutingRule,_1_149,4470.9985,34906.21484375,0.15785354375839233,0.07977867715709304
167,CRSPTSchedulingRule_CTRoutingRule,_1_70,3943.3833,51098.39453125,0.10103926062583923,0.09894742934736171
168,CRSPTSchedulingRule_CTRoutingRule,_1_176,4926.281,20018.35546875,0.0885515809059143,0.08898533961908532
169,CRSPTSchedulingRule_CTRoutingRule,_1_182,4520.6167,26638.40234375,0.09828788787126541,0.08084447730862421
170,CRSPTSchedulingRule_CTRoutingRule,_1_84,4940.989,22308.591796875,0.143339604139328,0.10957325252064866
171,CRSPTSchedulingRule_CTRoutingRule,_1_48,4759.8906,41287.75,0.04124835133552551,0.13945611646348724
172,CRSPTSchedulingRule_CTRoutingRule,_1_83,4123.4507,46600.62109375,0.1245751827955246,0.10700544544543832
173,CRSPTSchedulingRule_CTRoutingRule,_1_185,4600.614,42260.73828125,0.08116503804922104,0.09727216156076375
174,CRSPTSchedulingRule_CTRoutingRule,_1_171,4149.3726,36529.73046875,0.06833624094724655,0.09980312303610715
175,CRSPTSchedulingRule_CTRoutingRule,_1_77,4354.705,32477.326171875,0.12134181708097458,0.09277588741689527
176,CRSPTSchedulingRule_CTRoutingRule,_1_14,4900.2017,46798.1953125,0.03188026696443558,0.06634821922056469
177,CRSPTSchedulingRule_CTRoutingRule,_1_112,4798.963,21087.80859375,0.018478164449334145,0.11437042986206052
178,CRSPTSchedulingRule_CTRoutingRule,_1_115,4586.6743,52528.1328125,0.09183293581008911,0.13405551516323377
179,CRSPTSchedulingRule_CTRoutingRule,_1_13,4407.4893,32444.42578125,0.12468159943819046,0.1232883329650395
180,CRSPTSchedulingRule_CTRoutingRule,_1_25,4533.5493,29436.646484375,0.08347187936306,0.09554205993473477
181,CRSPTSchedulingRule_CTRoutingRule,_1_123,4355.304,45448.46484375,0.05991830304265022,0.07965566221048966
182,CRSPTSchedulingRule_CTRoutingRule,_1_124,4383.412,22120.33203125,0.07977969944477081,0.12843933798080534
183,CRSPTSchedulingRule_CTRoutingRule,_1_22,4684.5825,36558.6796875,0.0783790871500969,0.11975240144861381
184,CRSPTSchedulingRule_CTRoutingRule,_1_49,4428.4473,59042.765625,0.10844571143388748,0.11197945059043046
185,CRSPTSchedulingRule_CTRoutingRule,_1_170,4420.383,31791.615234375,0.18522731959819794,0.1208352229677628
186,CRSPTSchedulingRule_CTRoutingRule,_1_76,5062.627,19211.119140625,0.008000241592526436,0.1320832043040393
187,CRSPTSchedulingRule_CTRoutingRule,_1_82,4526.083,23317.078125,0.10040280967950821,0.09697999370971853
188,CRSPTSchedulingRule_CTRoutingRule,_1_184,4559.076,23752.06640625,0.1149262934923172,0.14662018047203837
189,CRSPTSchedulingRule_CTRoutingRule,_1_148,4177.96,42694.71875,0.10488487035036087,0.1316171377631491
190,CRSPTSchedulingRule_CTRoutingRule,_1_183,4275.564,44765.62890625,0.13730093836784363,0.09610709390293846
191,CRSPTSchedulingRule_CTRoutingRule,_1_85,4199.4395,30662.7109375,0.12422136962413788,0.09789691734140099
192,CRSPTSchedulingRule_CTRoutingRule,_1_71,4799.068,39895.015625,0.1288868486881256,0.0998247541980196
193,CRSPTSchedulingRule_CTRoutingRule,_1_177,4164.339,31589.90625,0.10672037303447723,0.09402599369617733
194,CRSPTSchedulingRule_CTRoutingRule,_1_78,4493.101,14785.345703125,0.0397912859916687,0.07250404463801621
195,CRSPTSchedulingRule_CTRoutingRule,_1_141,4133.417,47862.5703125,0.07640433311462402,0.12637415430873497
196,CRSPTSchedulingRule_CTRoutingRule,_1_47,4689.926,34521.4296875,0.10163898766040802,0.08128234229698285
197,CRSPTSchedulingRule_CTRoutingRule,_1_179,4543.5283,32852.859375,0.0632295161485672,0.090348414365946
198,CRSPTSchedulingRule_CTRoutingRule,_1_40,4520.4575,32317.880859375,0.10034365206956863,0.12767808742240538
199,CRSPTSchedulingRule_CTRoutingRule,_1_146,4431.9014,21621.5703125,0.09761247783899307,0.12554070787074476
200,CRSchedulingRule_CTRoutingRule,_1_102,4278.895,56114.7734375,0.031528811901807785,0.02384312147717733
201,CRSchedulingRule_CTRoutingRule,_1_105,4488.084,33176.5625,0.06772811710834503,0.025079081521774543
202,CRSchedulingRule_CTRoutingRule,_1_133,4439.5186,21168.404296875,0.030540399253368378,0.048158028264556244
203,CRSchedulingRule_CTRoutingRule,_1_35,4424.318,41654.140625,0.0,0.04898930662256463
204,CRSchedulingRule_CTRoutingRule,_1_32,4713.1196,32590.2421875,0.0,0.056577412919223795
205,CRSchedulingRule_CTRoutingRule,_1_134,4665.74,58967.296875,0.02962949499487877,0.037804822026359396
206,CRSchedulingRule_CTRoutingRule,_1_194,4577.5903,30449.59375,0.020526006817817688,0.045774807524425094
207,CRSchedulingRule_CTRoutingRule,_1_92,4992.0737,30875.095703125,0.05532205104827881,0.027008672085659716
208,CRSchedulingRule_CTRoutingRule,_1_66,4558.1514,40275.7578125,0.0,0.014549863318127852
209,CRSchedulingRule_CTRoutingRule,_1_160,4770.6914,33090.703125,0.0,0.04772657913429264
210,CRSchedulingRule_CTRoutingRule,_1_59,4673.946,34311.1484375,0.010590548627078533,0.04234019182353454
211,CRSchedulingRule_CTRoutingRule,_1_167,4767.2803,47369.18359375,0.0,0.06289727710379535
212,CRSchedulingRule_CTRoutingRule,_1_61,4721.3623,44474.6875,0.021193556487560272,0.035762909600133785
213,CRSchedulingRule_CTRoutingRule,_1_95,5252.566,47562.04296875,0.0,0.0067867014845077395
214,CRSchedulingRule_CTRoutingRule,_1_193,4575.901,36627.203125,0.0,0.009352859232842561
215,CRSchedulingRule_CTRoutingRule,_1_158,4847.2017,40445.2890625,0.018146906048059464,0.04539571720583609
216,CRSchedulingRule_CTRoutingRule,_1_57,4815.7725,67398.1328125,0.0005231239483691752,0.05484573234299262
